"In England, football is a religion. In France, football is not a religion. It's wine and food.",Robert Pires,Religion
"I'm fascinated by religion, but I'm not particularly religious.",Mika,Religion
"Tolerance says I am just going to stomach your right to be different. That if you disappear from the face of the earth, I am no better or worse off. But love - love knows that every American has worth and value, no matter what their background, race, religion, or sexual orientation.",Cory Booker,Religion
"I have faith, but I'm not the biggest fan of organised religion. There's a lot of hypocrites in church. A lot of hypocrites.",Ncuti Gatwa,Religion
"The great redemptive religion which has always been known as Christianity is battling against a totally diverse type of religious belief, which is only the more destructive of the Christian faith because it makes use of traditional Christian terminology.",John Gresham Machen,Religion
"The habit of religion is oppressive, an easy way out of thought.",Peter Ustinov,Religion
Real religion is no religion at all.,Lauryn Hill,Religion
"I tell my children what I think myself: That religion is not necessarily convincing, but it is still interesting and not to be laughed at or denigrated.",Alain de Botton,Religion
"The earth is the Lord's fullness thereof: this is no longer a hollow dictum of religion, but a directive for economic action toward human brotherhood.",Lewis Mumford,Religion
"Existentialism is about being a saint without God; being your own hero, without all the sanction and support of religion or society.",Anita Brookner,Religion
My religion would be a gentle faith that believed in the sacredness of leisure. Napping as a form of prayer.,Garrison Keillor,Religion
Prisons are built with stones of Law. Brothels with the bricks of religion.,William Blake,Religion
"Religion comes from the word 're' or again and 'ligare' meaning to bind or tie back. The purpose of religion is to unite the self with God or the creative force. Music, sacred spaces, and meaningful icons are the way we conjoin our minds with the transcendental.",Alex Grey,Religion
"If there is a God, it's going to be a whole lot bigger and a whole lot more incomprehensible than anything that any theologian of any religion has ever proposed.",Richard Dawkins,Religion
There is no religion in which everyday life is not considered a prison; there is no philosophy or ideology that does not think that we live in alienation.,Eugene Ionesco,Religion
"I was never pushed into the religion by my mother or anyone else. I made up my own mind when I was old enough. I am not a religious person, but I am spiritual.",Janet Jackson,Religion
"Something happens in school sometimes where you're like, 'Oh, I'm not an expert, and I have to defer to people who are.' And it happens not just in school: it happens in religion, too. Defer to the experts. A printing press is a big deal - they got the Bible, and all of a sudden they could read it for themselves.",Sal Khan,Religion
"I know it's very idealistic and utopian, but I believe we need to just let everyone not be judged in terms of religion, groups or nations or region.",Shah Rukh Khan,Religion
"Not longer loved or fostered by religion, beauty is lifted from its face as a mask, and its absence exposes features on that face which threaten to become incomprehensible to man.",Hans Urs von Balthasar,Religion
